28326.92,45591.23,52962.89,59869.95,80227.78,97758.33,120232.41,136059.50,167133.97,210851.76
28326.92,45591.23,52962.89,59869.95,80227.78,97758.33,120232.41,136059.50,167133.97,210851.76
28326.92,45591.23,52962.89,59869.95,80227.78,97758.33,120232.41,136059.50,167133.97,210851.76
28326.92,45591.23,52962.89,59869.95,80227.78,97758.33,120232.41,136059.50,167133.97,210851.76
28326.92,45591.23,52962.89,59869.95,80227.78,97758.33,120232.41,136059.50,167133.97,210851.76
28326.92,45591.23,52962.89,59869.95,80227.78,97758.33,120232.41,136059.50,167133.97,210851.76
28326.92,45591.23,52962.89,59869.95,80227.78,97758.33,120232.41,136059.50,167133.97,210851.76
28326.92,45591.23,52962.89,59869.95,80227.78,97758.33,120232.41,136059.50,167133.97,210851.76
28326.92,45591.23,52962.89,59869.95,80227.78,97758.33,120232.41,136059.50,167133.97,210851.76
28326.92,45591.23,52962.89,59869.95,80227.78,97758.33,120232.41,136059.50,167133.97,210851.76
28326.92,45591.23,52962.89,59869.95,80227.78,97758.33,120232.41,136059.50,167133.97,210851.76
28326.92,45591.23,52962.89,59869.95,80227.78,97758.33,120232.41,136059.50,167133.97,210851.76
28326.92,45591.23,52962.89,59869.95,80227.78,97758.33,120232.41,136059.50,167133.97,210851.76
28326.92,45591.23,52962.89,59869.95,80227.78,97758.33,120232.41,136059.50,167133.97,210851.76
27695.87,44086.86,55032.99,65877.42,77941.49,94387.07,126219.64,155855.21,186217.10,243102.22
27695.87,44086.86,55032.99,65877.42,77941.49,94387.07,126219.64,155855.21,186217.10,243102.22
27695.87,44086.86,55032.99,65877.42,77941.49,94387.07,126219.64,155855.21,186217.10,243102.22
27695.87,44086.86,55032.99,65877.42,77941.49,94387.07,126219.64,155855.21,186217.10,243102.22
27695.87,44086.86,55032.99,65877.42,77941.49,94387.07,126219.64,155855.21,186217.10,243102.22
27695.87,44086.86,55032.99,65877.42,77941.49,94387.07,126219.64,155855.21,186217.10,243102.22
27695.87,44086.86,55032.99,65877.42,77941.49,94387.07,126219.64,155855.21,186217.10,243102.22
27695.87,44086.86,55032.99,65877.42,77941.49,94387.07,126219.64,155855.21,186217.10,243102.22
27695.87,44086.86,55032.99,65877.42,77941.49,94387.07,126219.64,155855.21,186217.10,243102.22
25701.25,36114.49,58253.55,79057.21,76020.23,122687.99,116596.76,165892.92,189498.11,236752.31
25701.25,36114.49,58253.55,79057.21,76020.23,122687.99,116596.76,165892.92,189498.11,236752.31
25598.02,43921.10,58929.81,78433.22,85013.26,123475.03,148628.36,180297.33,204915.88,272692.83
25598.02,43921.10,58929.81,78433.22,85013.26,123475.03,148628.36,180297.33,204915.88,272692.83
25598.02,43921.10,58929.81,78433.22,85013.26,123475.03,148628.36,180297.33,204915.88,272692.83
25598.02,43921.10,58929.81,78433.22,85013.26,123475.03,148628.36,180297.33,204915.88,272692.83
25598.02,43921.10,58929.81,78433.22,85013.26,123475.03,148628.36,180297.33,204915.88,272692.83
25598.02,43921.10,58929.81,78433.22,85013.26,123475.03,148628.36,180297.33,204915.88,272692.83
25598.02,43921.10,58929.81,78433.22,85013.26,123475.03,148628.36,180297.33,204915.88,272692.83
25598.02,43921.10,58929.81,78433.22,85013.26,123475.03,148628.36,180297.33,204915.88,272692.83
27482.47,44175.94,61717.06,67454.29,85327.72,108982.80,135242.02,170080.00,208122.56,263992.46
27482.47,44175.94,61717.06,67454.29,85327.72,108982.80,135242.02,170080.00,208122.56,263992.46
27482.47,44175.94,61717.06,67454.29,85327.72,108982.80,135242.02,170080.00,208122.56,263992.46
27482.47,44175.94,61717.06,67454.29,85327.72,108982.80,135242.02,170080.00,208122.56,263992.46
27482.47,44175.94,61717.06,67454.29,85327.72,108982.80,135242.02,170080.00,208122.56,263992.46
27482.47,44175.94,61717.06,67454.29,85327.72,108982.80,135242.02,170080.00,208122.56,263992.46
26046.05,45336.20,58416.28,73479.50,87013.86,122169.36,143095.97,159059.17,199803.36,280326.91
26046.05,45336.20,58416.28,73479.50,87013.86,122169.36,143095.97,159059.17,199803.36,280326.91
26046.05,45336.20,58416.28,73479.50,87013.86,122169.36,143095.97,159059.17,199803.36,280326.91
26046.05,45336.20,58416.28,73479.50,87013.86,122169.36,143095.97,159059.17,199803.36,280326.91
26046.05,45336.20,58416.28,73479.50,87013.86,122169.36,143095.97,159059.17,199803.36,280326.91
26046.05,45336.20,58416.28,73479.50,87013.86,122169.36,143095.97,159059.17,199803.36,280326.91
26046.05,45336.20,58416.28,73479.50,87013.86,122169.36,143095.97,159059.17,199803.36,280326.91
26046.05,45336.20,58416.28,73479.50,87013.86,122169.36,143095.97,159059.17,199803.36,280326.91
26046.05,45336.20,58416.28,73479.50,87013.86,122169.36,143095.97,159059.17,199803.36,280326.91
26046.05,45336.20,58416.28,73479.50,87013.86,122169.36,143095.97,159059.17,199803.36,280326.91
26046.05,45336.20,58416.28,73479.50,87013.86,122169.36,143095.97,159059.17,199803.36,280326.91
26046.05,45336.20,58416.28,73479.50,87013.86,122169.36,143095.97,159059.17,199803.36,280326.91
26046.05,45336.20,58416.28,73479.50,87013.86,122169.36,143095.97,159059.17,199803.36,280326.91
26046.05,45336.20,58416.28,73479.50,87013.86,122169.36,143095.97,159059.17,199803.36,280326.91
26046.05,45336.20,58416.28,73479.50,87013.86,122169.36,143095.97,159059.17,199803.36,280326.91
